user_id,followers_list
458091457,340556130;720304159;494378249;492258012;137370532;120609202;568534007;36191393;444039081;621819206;391539340;215972662;553401650;616985320;96138456;302906057;763178671;634420834;514288085;434837450;494772708
616985320,391539340;972532633;1368863274;494037039;444039081;1068828068;833728339;971862548;588968222;494120149;574604672;458091457;1033306567;17400044;720304159;621819206;392165052;758032711;93380599;455692100;197063362;738508316;827430223;763178671;361995292;868159393;215972662;276112778;637259252;300395254;526834453;524312432;40639652;90894097;299742650;36191393;476098647;51130368;776797585;554485198;572635634;137370532;493016406;746000443;120609202;634420834;459880868;494378249;96138456;19064287;519045138;510700548;380876523;610906968;560894263;312888560;553401650;169055522;613664290;52686210;129948456;568534007;114775729;302906057;581070678;514288085
82199471,236297113;1061129772;464806206;1292276934;1378217570;573077367;232452699;499699049;201823117;1187474786;301853897;43523217;459459518;194045521;1120655828;103506356;103261536;1145995544;305447437;827131363;1064244859;376107351;53336284;946392384;59509957;552753487;630165516;601002151;474316779;472528787;235910137;18969131;36182000;93690629;381184790;434837450;154243977;263036313;28775453;595866006;433486563;464502436;490589779;119876963;478657425;114675553;142598572;299760936;21216960;234742227
313826027,
294521362,
48131824,17871187;43301934;276901578;434837450;264192701;239711705;79221731;92506911;257609533;124187186;366570919
510700548,137370532;494037039;554485198;340556130;1368863274;524312432;300395254;1068828068;525733281;36191393;738508316;581070678;96138456;758032711;391539340;1033306567;915287179;746000443;634420834;93380599;621819206;553401650;763178671;302906057;868159393;169055522;51130368;776797585;19064287;493016406;114775729;616985320;526834453;514288085;476098647;588968222;494378249;312888560;455692100;83206603
124187186,554485198;53336284;574710648;554843376;50748968;1378388058;89507852;597586397;30709938;572589327;1378217570
1173289080,588968222;553401650;514288085;581070678;276112778;610906968;581299528;171626374;720304159;971862548;300395254;524312432;302906057;634420834;120609202;572635634;621819206;554485198;776797585;169055522;129948456;1068828068;637259252;137370532;763178671;493016406;1033306567;114775729;738508316;177633279;215972662
738508316,971862548;833728339;597586397;972532633;1368863274;340556130;494037039;492258012;169055522;137370532;444039081;1378388058;554485198;36191393;510700548;380876523;276112778;1173289080;1033306567;758032711;300395254;197063362;915287179;33908285;594522343;560894263;51130368;19064287;93380599;621819206;312888560;524312432;96138456;392165052;711295860;120609202;459880868;455692100;610906968;746000443;476098647;553401650;868159393;588968222;163549137;616985320;572635634;637259252;763178671;215972662;302906057;493016406;634420834;361995292;776797585;114775729;391539340
69335115,581070678;376107351;117407454;1292276934;464806206;992159581;1389542826;235910137;1004758482;206125363;1120655828;103506356;73359564;269399115;472528787;118122782;91534334
348211680,264565063
573077367,434837450;50797195;142598572;1004758482;1292276934;1378217570;1120655828;572589327;554843376;946392384;232452699;17682385;992159581;313264829;1027248156;606641767;433486563;547957320;299760936;114675553;462425418;276901578;79221731;474316779;1003304646;1064244859;1057032414;36182000
47769769,114082221;36182000;607722763;1292276934;313264829;343030340;554843376;992159581;197063362;595866006;574710648;113861790;474316779
560246970,
154243977,1064244859;1292276934;1389542826;299760936;1061129772;1003304646;1378217570;1027248156;43301934;142598572;303154397;235910137;232452699;523264165;946392384;1057032414;308721132;630165516;59509957;93380599;601002151;550839581;103261536;557464571;482792339;28775453;574710648;73359564;114082221;89507852;301853897;49728863;36182000;607722763;17420789;433486563;595866006;222277722;485505777;478409321;113861790;114675553;451035305;101202244;464806206;263036313;434837450;458806722;84204116;474316779;462425418
46089281,447236162;313264829;45515193;464806206;201823117
250855398,606641767;82313419;1057032414;49728863;630165516;380841357;462258095;166148161;557464571;121381154;434837450;475361997;601002151;459459518;264192701;49958385;485505777;323321519;381184790;120037444;87377688
254100886,
574604672,833728339;524312432;1068828068;344592915;1368863274;554485198;610906968;169055522;114775729;915287179;514288085;597586397;1033306567;582116966;494378249;392165052;621819206;758032711;393627660;93380599;302906057;129948456;312888560;763178671;868159393;149893981;96138456;493016406;476098647;746000443;300395254;634420834;508752598;581070678;616985320;588968222;177633279;485917030;553401650
464804533,402223330;236297113;404102161;1014115350;177633279;494378249;433486563
402223330,1033306567;464804533;972532633;1368863274;485917030;380876523;377915090;574604672;85040540;449256217;149893981;36191393;915287179;404102161;103261536;1068828068;300395254;88462044;609416896;758032711;17679623;720304159;581299528;799253460;711295860;621819206;19062473;276112778;480494661;597586397;222277722;575652388;86542520;490589779;177633279;483062997;494772708;83206603;493515305;233832476;22896984;80235962;209999168;288991803
244120194,
79221731,499699049;434462618;114675553;1389542826;89507852;43301934;404102161;300395254;117407454;1378217570;30709938;452097865;572589327;1068828068;347503470;19379616;17420789;124187186;380841357;574604672;607722763;402223330;1292276934;956904288;142598572;1120655828;992159581;433486563;1187474786;573077367;21302947;22416221;394902485;308721132;606641767;366570919;1145995544;232452699;547957320;380373029;1003304646;574710648;235910137;1064244859;493515305;514288085;59509957;50797195;206125363;269399115;114082221;1057032414;192704753;125207364;359422134;278223385;427277574;458806722;177166975;1061129772;485505777;37642453;47336512;86337508;167495274;557464571;552753487;391539340;103261536;299760936;875696023;46775077;312307608;601002151;474316779;364525196;36182000;726156542;378070152;462425418;49728863;345938366;595866006;36735292;490589779;276901578;119876963;434837450;120609202;63832723;30979415;120037444;48131824;451035305
875696023,972532633;833728339;279872903;609416896;1381953745;597586397;83206603;256988281;1378388058;1370329748;1366015800
222745755,
956904288,550839581;433486563;43301934;299760936;1378217570;595866006;1292276934;992159581;427277574;478409321;1120655828;562422413;572589327;1004758482;28775453;43607022;1061129772;452097865;606641767;1027248156;263036313;36182000;557464571;1057032414;601002151;636477992;563629676;552753487;434837450;308721132
85040540,169055522;461826069;299742650;329794347;1145995544;621819206;758032711;582116966;776797585;18969131;455692100;340775394;96138456;120609202;276112778;69335115;18601415
194238132,68654204;69335115;45515193;278063562;574604672;18396319;86337508;393627660
868159393,605752623;1368863274;763178671;1378388058;508752598;588968222;382217890;36191393;361995292;1033306567;1068828068;389978629;129948456;554485198;329794347;169055522;628126313;96138456;493016406;758032711;597586397;494378249;574604672;568534007;90894097;553401650;582116966;17400044;300395254;746000443;621819206;827430223;514288085;455692100;137370532;581070678;738508316;215972662;114775729;616985320;302906057;510700548;776797585
35454634,17420789;956904288;427277574;54537104;17682385;610242039;30979415;154243977;88462044;15353074;197359781;46446811;47080825;125207364;6890532
39336628,
257609533,992159581;827131363;1187474786;235910137;53336284;49821396;956904288;147625273;1378217570;50797195;1064244859;1292276934;103506356;462258095;1120655828;1027248156;573077367;283549035;452097865;30979415;630165516;366570919;312307608;119876963;1057032414;1061129772;376107351;1003304646;81814591;552753487;146816951;92506911;303154397;464502436;601002151;19064287;308721132;120037444;47336512;554581413;595866006;364525196;623005011;580843991;103261536;278223385;494120149;462425418
214134466,
553401650,554843376;1173289080;444039081;915287179;597586397;494037039;492258012;1368863274;971862548;758032711;776797585;458091457;49968109;1068828068;300395254;524312432;720304159;594522343;868159393;574604672;33908285;637259252;621819206;215972662;93380599;510700548;169055522;738508316;763178671;312888560;455692100;514288085;361995292;96138456;120609202;36191393;197063362;554485198;746000443;634420834;459880868;137370532;19064287;572635634;560894263;459219198;610906968;613664290;616985320;581070678;493016406;582116966;508752598;476098647;494378249;302906057;588968222;83206603;114775729;391539340;494120149
1000272128,
492258012,1368863274;621819206;519045138;494037039;554843376;746000443;833728339;444039081;458091457;129948456;971862548;776797585;572635634;637259252;171626374;610906968;215972662;738508316;17679623;553401650;1057032414;524312432;554485198;93380599;114775729;137370532;634420834;588968222
294215708,25821664
459459518,956904288;232452699;1389542826;1292276934;482792339;434837450;28666886;250855398;595866006;381184790;574710648;119876963;36182000;485505777;30921943;113861790;459880868;63832723
711295860,594522343;1241575062;827430223;302906057;1068828068;554485198;613664290;80235962;597586397;449256217;915287179;300395254;519045138;480494661;758032711;288991803;17679623;621819206;972532633;137370532;738508316;215972662;382217890;163549137;560894263;129948456;177633279;377915090;279872903;634420834;114775729
160669314,
1366015800,494037039;1085464770;1381953745;90894097;310304924;1368863274;1033306567;1163967229;1068828068;605752623;493016406;52686210;763178671;560894263;875696023;51130368;78550274;252552050
79161236,
45342174,149893981
89507852,43607022;554843376;827430223;114675553;1378217570;574710648;59509957;1027248156;382217890;73359564;554485198;308721132;992159581;482792339;427277574;129948456;523264165;303154397;119876963;557464571;114082221;630165516;391539340;49728863;96138456;550839581;301853897;478409321;434837450;452097865;36182000;485505777;154243977;197063362;595866006;120609202;120037444;458806722;462425418
41143715,6351452
25821664,294215708
187961124,49014166;94788070
1088478440,129948456;613664290;1381953745;85040540;746000443;1368863274;508752598;49968109;1163967229;514288085;868159393;90894097;763178671;610906968;300395254;799253460;1068828068;78550274;552619385;581299528;1085464770;524312432;581070678;499297785;149893981;1130159095;605752623;197063362;485917030;493016406;391539340;493515305;494120149
276901578,464806206;1061129772;59509957;494120149;554843376;1378217570;283549035;572589327;452097865;1389542826;552753487;299760936;359422134;573077367;84204116;1145995544;1027248156;1164176504;347503470;177166975;992159581;308721132;1057032414;79221731;601002151;391539340;301853897;434837450;574710648;48131824;36735292;47336512;36182000;557464571;28775453;462425418;257609533
736880372,1368863274;485917030;1378217570;84262340;597586397;482792339;1014115350;1033306567;19379616;250855398;19064287;236297113;616985320
485505777,630165516;610242039;102766650;36182000;572589327;1378217570;1003304646;1292276934;177166975;114675553;59509957;1061129772;343030340;499699049;992159581;1064244859;827131363;235910137;206125363;87377688;956904288;478657425;601002151;89507852;236297113;250855398;101202244;475361997;30979415;49728863;30921943;263036313;308721132;28775453;82199471;607722763;595866006;552753487;433486563;299760936;459459518;574710648;562422413;63832723;84204116;380841357;301853897;459880868;462425418;154243977;451035305;458806722;234742227;381184790;474316779;434837450;478409321
6351452,41143715
552102831,
462425418,595866006;1292276934;1378217570;572589327;956904288;992159581;235910137;313264829;61782086;201823117;1145995544;49728863;573077367;1027248156;606641767;206125363;552753487;36182000;427277574;257609533;299760936;301853897;475361997;79221731;433486563;380841357;574710648;47080825;490589779;381184790;308721132;472528787;451035305;63832723;458806722;154243977;474316779;89507852;84204116;482792339;458091457;30979415;276901578;485505777;478409321;114675553
29219266,191008573;38244333;40301992;61782086;54537104;46775077
232452699,1378217570;464806206;114082221;114675553;547957320;299760936;340775394;1003304646;103506356;572589327;1389542826;142598572;1120655828;106126336;30709938;427277574;480535865;43301934;347503470;125207364;992159581;573077367;201823117;84204116;1004758482;378070152;116063765;726156542;36182000;630165516;235910137;1145995544;50797195;154243977;552753487;434837450;312307608;31077839;166148161;1057032414
73359564,117407454;1389542826;572589327;89507852;1120655828;1003304646;69335115;394902485;574710648;36182000;154243977;472528787;458806722;235910137
353028791,18969131;45515193;305447437;47706812;494378249
3639301,458091457;47706812;1368863274;18969131;581070678;514288085;552753487;17578114;192704753;312888560;361909258;720304159;256988281;17530983;485917030;335860185;494772708;278223385;17400044
106126336,57908699;30709938;117407454;40639652;1120655828;235910137;232452699;1145995544;45515193;250855398;194045521;50797195;376786245;31077839;946392384;17390989
404102161,597586397;299742650;609416896;449256217;915287179;483062997;480494661;380876523;575652388;402223330;485917030;276112778;209999168;279872903
1057032414,464806206;1389542826;404102161;300395254;120609202;1027248156;17420789;572589327;250855398;1187474786;552753487;120037444;1120655828;472528787;554581413;1292276934;391539340;595866006;86337508;343030340;347503470;21302947;59509957;433486563;82313419;43523217;514288085;232452699;378070152;427277574;726156542;269399115;562422413;283549035;956904288;557464571;235910137;63832723;490589779;142598572;154243977;359422134;573077367;547957320;992159581;1003304646;193045025;1061129772;278063562;312307608;299760936;474316779;103261536;452097865;308721132;364525196;37642453;30979415;79221731;222277722;827131363;434837450;177166975;257609533;276901578;114082221;36182000
147625273,478409321;36182000;552102831;114675553;257609533;1120655828;45515193;206125363;462258095;1187474786;376786245;276901578;1145995544;49728863;427277574
43523217,630165516;232452699;472528787;206125363;1164176504;103506356;1057032414;1145995544;946392384
81814591,103261536;46386171;36735292
14465685,574604672;508752598;552619385;83412210;19379616;83206603;391539340;494772708;276112778;494120149;455692100;106686430
248376917,915287179;288991803;382217890;101202244
499699049,1292276934;380841357;1378217570;1120655828;82199471;1064244859;1068828068;1014115350;43301934;478409321;552753487;222277722;478657425;381184790;263036313;305447437;93690629;87377688
726156542,1292276934;17420789;36182000;434837450;364525196;142598572;378070152;232452699;312307608;1145995544;1057032414;554581413;347503470;22896984
