140259164,pour,Wed, 29 May 2013 15:35:12 +0000
446586890,pour,Wed, 29 May 2013 16:49:40 +0000
478168243,pour,Wed, 29 May 2013 14:18:25 +0000
216450364,neutre,Wed, 29 May 2013 15:49:09 +0000
784793280,pour,Wed, 29 May 2013 15:41:01 +0000
181709580,contre,Wed, 29 May 2013 14:33:28 +0000
1446664645,neutre,Wed, 29 May 2013 15:41:13 +0000
807464521,pour,Wed, 29 May 2013 15:57:31 +0000
99686746,pour,Wed, 29 May 2013 15:58:53 +0000
95436599,pour,Wed, 29 May 2013 15:16:31 +0000
21643657,pour,Wed, 29 May 2013 14:58:49 +0000
223594607,pour,Wed, 29 May 2013 17:36:32 +0000
136356399,pour,Wed, 29 May 2013 16:26:47 +0000
743634962,pour,Wed, 29 May 2013 14:56:51 +0000
441709426,pour,Wed, 29 May 2013 16:20:57 +0000
1119220250,pour,Wed, 29 May 2013 15:28:08 +0000
188292952,pour,Wed, 29 May 2013 13:55:59 +0000
14115698,pour,Wed, 29 May 2013 16:36:53 +0000
488738143,pour,Wed, 29 May 2013 15:54:48 +0000
449773201,pour,Wed, 29 May 2013 16:24:35 +0000
160276582,pour,Wed, 29 May 2013 16:14:46 +0000
493311558,pour,Wed, 29 May 2013 16:35:25 +0000
927714132,pour,Wed, 29 May 2013 16:41:31 +0000
1063488834,contre,Wed, 29 May 2013 14:17:41 +0000
4977141,neutre,Wed, 29 May 2013 17:39:48 +0000
1377940950,pour,Wed, 29 May 2013 15:50:49 +0000
531432344,pour,Wed, 29 May 2013 16:11:19 +0000
580931060,pour,Wed, 29 May 2013 14:39:13 +0000
455862458,pour,Wed, 29 May 2013 17:30:47 +0000
567551328,pour,Wed, 29 May 2013 17:02:19 +0000
493234169,pour,Wed, 29 May 2013 15:46:20 +0000
1055397535,pour,Wed, 29 May 2013 16:44:21 +0000
825726638,pour,Wed, 29 May 2013 17:07:53 +0000
546755809,pour,Wed, 29 May 2013 16:17:00 +0000
1438622180,pour,Wed, 29 May 2013 17:29:12 +0000
255537685,pour,Wed, 29 May 2013 17:34:09 +0000
212307765,pour,Wed, 29 May 2013 16:38:45 +0000
1193738641,pour,Wed, 29 May 2013 15:50:42 +0000
269171452,pour,Wed, 29 May 2013 15:53:15 +0000
731698171,pour,Wed, 29 May 2013 16:51:35 +0000
446076179,pour,Wed, 29 May 2013 16:02:50 +0000
1395440503,pour,Wed, 29 May 2013 16:07:18 +0000
520519060,contre,Wed, 29 May 2013 16:48:46 +0000
179473032,pour,Wed, 29 May 2013 16:22:49 +0000
342374206,pour,Wed, 29 May 2013 16:11:11 +0000
561485219,pour,Wed, 29 May 2013 16:53:42 +0000
585930552,neutre,Wed, 29 May 2013 17:38:28 +0000
199431480,contre,Wed, 29 May 2013 17:05:41 +0000
120716577,contre,Wed, 29 May 2013 16:39:42 +0000
114690194,neutre,Wed, 29 May 2013 17:27:19 +0000
532214555,pour,Wed, 29 May 2013 16:16:37 +0000
304792519,pour,Wed, 29 May 2013 17:31:38 +0000
414234238,pour,Wed, 29 May 2013 16:34:33 +0000
1230410928,contre,Wed, 29 May 2013 17:05:49 +0000
263594144,pour,Wed, 29 May 2013 14:02:17 +0000
589441747,pour,Wed, 29 May 2013 16:30:02 +0000
123086211,pour,Wed, 29 May 2013 16:49:51 +0000
559889696,pour,Wed, 29 May 2013 15:48:40 +0000
465440591,pour,Wed, 29 May 2013 16:03:06 +0000
316526682,pour,Wed, 29 May 2013 16:43:10 +0000
26714993,pour,Wed, 29 May 2013 15:56:54 +0000
161256047,pour,Wed, 29 May 2013 16:37:08 +0000
1465670232,pour,Wed, 29 May 2013 16:10:43 +0000
255192257,pour,Wed, 29 May 2013 17:30:41 +0000
1015239990,pour,Wed, 29 May 2013 15:45:07 +0000
387682879,pour,Wed, 29 May 2013 15:42:20 +0000
283577387,neutre,Wed, 29 May 2013 16:30:52 +0000
122951571,pour,Wed, 29 May 2013 15:59:06 +0000
1060476253,pour,Wed, 29 May 2013 17:39:29 +0000
18408820,pour,Wed, 29 May 2013 15:30:03 +0000
434188669,pour,Wed, 29 May 2013 16:44:49 +0000
300256693,neutre,Wed, 29 May 2013 16:43:33 +0000
30635526,pour,Wed, 29 May 2013 16:01:27 +0000
485848672,pour,Wed, 29 May 2013 16:15:16 +0000
106994302,neutre,Wed, 29 May 2013 16:12:37 +0000
407945905,pour,Wed, 29 May 2013 17:28:17 +0000
91329443,pour,Wed, 29 May 2013 16:08:47 +0000
503251962,pour,Wed, 29 May 2013 17:26:16 +0000
488694158,pour,Wed, 29 May 2013 16:56:32 +0000
621924649,pour,Wed, 29 May 2013 16:09:14 +0000
353641538,pour,Wed, 29 May 2013 16:22:35 +0000
163857041,pour,Wed, 29 May 2013 16:32:39 +0000
281478636,pour,Wed, 29 May 2013 16:34:40 +0000
274168639,pour,Wed, 29 May 2013 17:02:20 +0000
367684821,pour,Wed, 29 May 2013 16:02:59 +0000
22959044,pour,Wed, 29 May 2013 16:07:05 +0000
449065331,pour,Wed, 29 May 2013 15:36:11 +0000
96313854,contre,Wed, 29 May 2013 14:06:10 +0000
470266906,pour,Wed, 29 May 2013 16:50:44 +0000
496653223,pour,Wed, 29 May 2013 16:43:37 +0000
204911402,pour,Wed, 29 May 2013 17:35:25 +0000
426167729,pour,Wed, 29 May 2013 14:14:08 +0000
406508550,neutre,Wed, 29 May 2013 16:31:39 +0000
989830202,pour,Wed, 29 May 2013 15:36:55 +0000
1382685786,pour,Wed, 29 May 2013 16:33:37 +0000
24167470,pour,Wed, 29 May 2013 17:28:28 +0000
